number,value,datetime_start,datetime_complete,duration,params_aggregation,params_alpha,params_l1_ratio,params_lr,user_attrs_val_metrics,state
29,0.3760001395302997,2026-02-04 18:28:46.443868,2026-02-04 18:29:20.978400,0 days 00:00:34.534532,mean,0.1745531847903474,0.30178936642471554,0.0002756908620289661,"{'val_rmse_mean': 0.9440878033638, 'val_mae_mean': 0.7100830078125, 'val_r2_mean': -18.984439849853516, 'val_rmse_target_0': 0.9440878033638, 'val_mae_target_0': 0.7100830078125, 'val_r2_target_0': -18.984439849853516}",COMPLETE
30,0.36289652676269823,2026-02-04 18:29:21.230866,2026-02-04 18:29:55.429473,0 days 00:00:34.198607,mean,0.0073499600530782735,0.24565345792748228,0.00021077003744198153,"{'val_rmse_mean': 0.9354930520057678, 'val_mae_mean': 0.6950741410255432, 'val_r2_mean': -14.990693092346191, 'val_rmse_target_0': 0.9354930520057678, 'val_mae_target_0': 0.6950741410255432, 'val_r2_target_0': -14.990693092346191}",COMPLETE
31,0.40731941204932,2026-02-04 18:29:55.681734,2026-02-04 18:30:28.840926,0 days 00:00:33.159192,mean,0.008314730284614007,0.24969428423445383,0.00019513793857418805,"{'val_rmse_mean': 1.0281810760498047, 'val_mae_mean': 0.7374042272567749, 'val_r2_mean': -27.584264755249023, 'val_rmse_target_0': 1.0281810760498047, 'val_mae_target_0': 0.7374042272567749, 'val_r2_target_0': -27.584264755249023}",COMPLETE
32,0.4287538200582343,2026-02-04 18:30:29.093514,2026-02-04 18:31:02.222458,0 days 00:00:33.128944,mean,0.003424530872826506,0.3460965944828036,0.00013556283777932453,"{'val_rmse_mean': 1.057180404663086, 'val_mae_mean': 0.7573770880699158, 'val_r2_mean': -22.257478713989258, 'val_rmse_target_0': 1.057180404663086, 'val_mae_target_0': 0.7573770880699158, 'val_r2_target_0': -22.257478713989258}",COMPLETE
33,0.4156603254032908,2026-02-04 18:31:02.472568,2026-02-04 18:31:36.651933,0 days 00:00:34.179365,mean,0.019242384351786018,0.19946452454572933,0.00017992354853135157,"{'val_rmse_mean': 1.0135976076126099, 'val_mae_mean': 0.7498557567596436, 'val_r2_mean': -18.744970321655273, 'val_rmse_target_0': 1.0135976076126099, 'val_mae_target_0': 0.7498557567596436, 'val_r2_target_0': -18.744970321655273}",COMPLETE
34,0.4181694087154163,2026-02-04 18:31:36.904795,2026-02-04 18:32:10.543758,0 days 00:00:33.638963,mean,0.007694967921021184,0.2215379404322606,0.00022683479193047972,"{'val_rmse_mean': 1.0540794134140015, 'val_mae_mean': 0.7272531986236572, 'val_r2_mean': -29.757184982299805, 'val_rmse_target_0': 1.0540794134140015, 'val_mae_target_0': 0.7272531986236572, 'val_r2_target_0': -29.757184982299805}",COMPLETE
35,0.43962487737492967,2026-02-04 18:32:10.799134,2026-02-04 18:32:44.727348,0 days 00:00:33.928214,mean,0.0017109412292877725,0.45922297259995326,0.00012914650159230072,"{'val_rmse_mean': 1.0471384525299072, 'val_mae_mean': 0.7819786667823792, 'val_r2_mean': -16.794628143310547, 'val_rmse_target_0': 1.0471384525299072, 'val_mae_target_0': 0.7819786667823792, 'val_r2_target_0': -16.794628143310547}",COMPLETE
36,0.4179912356194109,2026-02-04 18:32:44.981410,2026-02-04 18:33:19.169789,0 days 00:00:34.188379,mean,0.003743804383339855,0.3692409315230718,0.00031033697136465384,"{'val_rmse_mean': 1.022749423980713, 'val_mae_mean': 0.7295014262199402, 'val_r2_mean': -25.440326690673828, 'val_rmse_target_0': 1.022749423980713, 'val_mae_target_0': 0.7295014262199402, 'val_r2_target_0': -25.440326690673828}",COMPLETE
37,0.4292680883458902,2026-02-04 18:33:19.421578,2026-02-04 18:33:52.605369,0 days 00:00:33.183791,mean,0.008271543969695422,0.8124720567345338,0.0004342189770283425,"{'val_rmse_mean': 1.0398175716400146, 'val_mae_mean': 0.7821711897850037, 'val_r2_mean': -16.09864616394043, 'val_rmse_target_0': 1.0398175716400146, 'val_mae_target_0': 0.7821711897850037, 'val_r2_target_0': -16.09864616394043}",COMPLETE
38,0.3759875027958683,2026-02-04 18:33:52.857787,2026-02-04 18:34:27.489916,0 days 00:00:34.632129,attention,0.014291588825548318,0.1466543786183523,0.0010540818141584712,"{'val_rmse_mean': 0.9268286824226379, 'val_mae_mean': 0.729552686214447, 'val_r2_mean': -5.262112617492676, 'val_rmse_target_0': 0.9268286824226379, 'val_mae_target_0': 0.729552686214447, 'val_r2_target_0': -5.262112617492676}",COMPLETE
39,0.40982762166149095,2026-02-04 18:34:27.741897,2026-02-04 18:34:59.861426,0 days 00:00:32.119529,mean,0.09561081877061829,0.5914173910276334,0.00011173995192593105,"{'val_rmse_mean': 1.0062364339828491, 'val_mae_mean': 0.7392193675041199, 'val_r2_mean': -30.555227279663086, 'val_rmse_target_0': 1.0062364339828491, 'val_mae_target_0': 0.7392193675041199, 'val_r2_target_0': -30.555227279663086}",COMPLETE
40,0.3821374955673323,2026-02-04 18:35:00.114836,2026-02-04 18:35:36.326513,0 days 00:00:36.211677,attention,0.01457654132978695,0.23986202786406113,0.00014325992663047726,"{'val_rmse_mean': 0.9718471765518188, 'val_mae_mean': 0.7198691964149475, 'val_r2_mean': -20.903329849243164, 'val_rmse_target_0': 0.9718471765518188, 'val_mae_target_0': 0.7198691964149475, 'val_r2_target_0': -20.903329849243164}",COMPLETE
41,0.42360537015607674,2026-02-04 18:35:36.579865,2026-02-04 18:36:10.034816,0 days 00:00:33.454951,mean,0.033579812141238424,0.26717306600186436,0.00026942983739450195,"{'val_rmse_mean': 1.0260205268859863, 'val_mae_mean': 0.7572135329246521, 'val_r2_mean': -19.57948112487793, 'val_rmse_target_0': 1.0260205268859863, 'val_mae_target_0': 0.7572135329246521, 'val_r2_target_0': -19.57948112487793}",COMPLETE
42,0.3805103777342959,2026-02-04 18:36:10.288716,2026-02-04 18:36:44.255410,0 days 00:00:33.966694,mean,0.0023341254373124777,0.4131455349429247,0.0002309274130368729,"{'val_rmse_mean': 0.9888979196548462, 'val_mae_mean': 0.6968909502029419, 'val_r2_mean': -18.934814453125, 'val_rmse_target_0': 0.9888979196548462, 'val_mae_target_0': 0.6968909502029419, 'val_r2_target_0': -18.934814453125}",COMPLETE
43,0.4315330648104363,2026-02-04 18:36:44.509771,2026-02-04 18:37:18.955751,0 days 00:00:34.445980,mean,0.012562705048021485,0.49889418752440423,0.0001685532654417181,"{'val_rmse_mean': 1.0397547483444214, 'val_mae_mean': 0.7514917850494385, 'val_r2_mean': -33.041053771972656, 'val_rmse_target_0': 1.0397547483444214, 'val_mae_target_0': 0.7514917850494385, 'val_r2_target_0': -33.041053771972656}",COMPLETE
44,0.3654149879525735,2026-02-04 18:37:19.207996,2026-02-04 18:37:53.777415,0 days 00:00:34.569419,mean,0.005322744252752429,0.3403258248757626,0.00038804169344321094,"{'val_rmse_mean': 0.9539762139320374, 'val_mae_mean': 0.6662770509719849, 'val_r2_mean': -24.118560791015625, 'val_rmse_target_0': 0.9539762139320374, 'val_mae_target_0': 0.6662770509719849, 'val_r2_target_0': -24.118560791015625}",COMPLETE
45,0.3965059854036318,2026-02-04 18:37:54.024749,2026-02-04 18:38:27.183498,0 days 00:00:33.158749,mean,0.0050590786276012,0.349057826349004,0.00037852857531696425,"{'val_rmse_mean': 0.9641208648681641, 'val_mae_mean': 0.7482849359512329, 'val_r2_mean': -10.093600273132324, 'val_rmse_target_0': 0.9641208648681641, 'val_mae_target_0': 0.7482849359512329, 'val_r2_target_0': -10.093600273132324}",COMPLETE
46,0.4082418218604289,2026-02-04 18:38:27.431923,2026-02-04 18:39:02.158141,0 days 00:00:34.726218,attention,0.009968423473445828,0.15257992501513376,0.0005973221187301134,"{'val_rmse_mean': 0.989263117313385, 'val_mae_mean': 0.7339540123939514, 'val_r2_mean': -6.532299041748047, 'val_rmse_target_0': 0.989263117313385, 'val_mae_target_0': 0.7339540123939514, 'val_r2_target_0': -6.532299041748047}",COMPLETE
47,0.3746143141200904,2026-02-04 18:39:02.404905,2026-02-04 18:39:36.114743,0 days 00:00:33.709838,mean,0.001391227493778005,0.6801375050655722,0.0015415764542561264,"{'val_rmse_mean': 0.9325369000434875, 'val_mae_mean': 0.7468345165252686, 'val_r2_mean': -4.027220726013184, 'val_rmse_target_0': 0.9325369000434875, 'val_mae_target_0': 0.7468345165252686, 'val_r2_target_0': -4.027220726013184}",COMPLETE
48,0.4695902312114076,2026-02-04 18:39:36.363683,2026-02-04 18:40:12.311319,0 days 00:00:35.947636,attention,0.0004944308496450455,0.824198273957621,0.004043821091389235,"{'val_rmse_mean': 1.0290549993515015, 'val_mae_mean': 0.8518005609512329, 'val_r2_mean': -1.9348227977752686, 'val_rmse_target_0': 1.0290549993515015, 'val_mae_target_0': 0.8518005609512329, 'val_r2_target_0': -1.9348227977752686}",COMPLETE
49,0.40023769496474415,2026-02-04 18:40:12.558881,2026-02-04 18:40:46.876615,0 days 00:00:34.317734,mean,0.003251992934433411,0.32146425566806774,0.000394147000324002,"{'val_rmse_mean': 0.9862582087516785, 'val_mae_mean': 0.7446507215499878, 'val_r2_mean': -17.167524337768555, 'val_rmse_target_0': 0.9862582087516785, 'val_mae_target_0': 0.7446507215499878, 'val_r2_target_0': -17.167524337768555}",COMPLETE
